health.status,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071
health,160.8095072,122.292465,83.67357908,54.33032593,37.27362664,30.56338002,29.6679074,29.41798852,27.1498715,23.66373557,20.64767073,18.65621539,17.87875721,18.95069858,21.32269998,22.64440449,21.49243652,18.86203659,16.44814299,15.15821886,15.16573057,16.07396363,16.92042158,16.73610414,15.32722137,13.39887292,11.74350254,10.52413045,9.577863487,8.784002161,7.949946687,6.963384847,6.055069632,5.576621825,5.579797733,5.733236275,5.676463154,5.34831784,4.896212477,4.418372738,3.917711663,3.425269635,3.046243897,2.871855206,2.867692935,2.874333606,2.768034473,2.583347608,2.434525575,2.373488508,2.361676305,2.366798204,2.43424853,2.606389825,2.840673802,3.069534082,3.282635109,3.507347309,3.744155015,3.968120726,4.168016742,4.359301352,4.67021359,5.711305509,8.669754635,13.45249144,17.20871378,17.40736089,14.81758631,11.80726918,9.775015357
health,438.66013,368.6740129,310.2552813,245.04847,175.5920775,115.6714654,74.76582358,53.73445058,46.98653925,45.82180196,43.36881912,38.79455619,35.58196654,36.02828279,38.56879255,40.16308027,39.4185599,36.54535904,32.48906805,28.50126856,25.13201147,22.03265981,18.83519071,15.62770712,12.75929681,10.58793895,9.296478421,8.698917922,8.298434478,7.701916604,6.883575618,6.052615921,5.409090477,4.958134766,4.567901818,4.190063922,3.854169491,3.576389205,3.391079756,3.33125479,3.350930485,3.33451643,3.194765709,2.95002575,2.702417705,2.535918834,2.456689949,2.43557633,2.430758793,2.3867051,2.304108542,2.268800109,2.359585184,2.558610624,2.791126582,3.030896645,3.29021807,3.540625156,3.738006204,3.893481134,4.063146796,4.30123538,4.883698191,7.514695173,15.83273081,29.70104348,40.38011524,39.98449067,30.92742481,20.65740999,13.53063595
health,732.9883155,660.2846063,548.5494888,431.3212765,339.3939106,298.8632122,306.5385683,327.2914919,320.9187497,279.673887,233.4860377,209.9826861,204.4871021,199.0745237,189.5240574,178.5313601,164.3391182,148.0259303,133.6087449,120.2072818,105.9328903,92.50303143,81.90198282,74.23990817,68.7602076,64.27052167,59.13694914,52.40553426,44.97794781,38.43640578,33.24446031,28.97370973,25.37466391,22.58669634,20.66458731,19.28724083,18.02451918,16.68364216,15.28161746,13.84092255,12.28848908,10.55460202,8.770873716,7.299191376,6.473050524,6.27090917,6.260238386,5.953448267,5.276806822,4.599258116,4.270129496,4.243164566,4.219167935,4.044449546,3.809993634,3.633406957,3.53381981,3.495707507,3.541931839,3.716907651,3.994892257,4.299674651,5.034397871,8.949302685,21.77944527,43.31068021,59.83002298,58.90145048,44.31191885,27.92734344,16.71743072
health,29.23030887,27.10661061,25.7111312,24.67820002,24.18486579,24.62946179,25.01476722,23.7076869,21.07491167,19.28985376,18.98959196,18.68679094,17.53971046,16.12038595,15.10261607,14.52666781,13.97776676,13.25654644,12.66383851,12.49739194,12.70834994,13.11079673,13.48847963,13.60468866,13.42326562,13.14819388,12.89267314,12.68067837,12.5781411,12.5873692,12.76287082,13.19311079,13.67727961,13.8262427,13.54459595,13.12432525,12.77446857,12.33496992,11.63479838,10.832348,10.2095133,9.81511747,9.452009147,8.978674463,8.460100101,7.993064743,7.571609539,7.140636351,6.669635338,6.209832804,5.873190459,5.675312591,5.493318254,5.250513286,5.024977007,4.928657948,4.977391606,5.111868283,5.271070538,5.421488717,5.579503802,5.819496561,6.292775893,7.562233359,10.79038855,15.88710498,19.93727684,20.34162532,17.85720948,14.84723517,12.77729323
health,233.0140089,227.7182009,204.4837841,167.6279904,131.7013614,112.3380051,107.624371,102.328107,87.95840276,68.77706498,54.1363964,49.53630646,53.13726989,59.66459068,64.76839505,65.46750175,61.3984743,55.186685,49.09020347,43.47023107,38.20896779,33.33637429,28.95597943,25.55465904,23.3479039,21.58709806,19.44512557,16.75732839,13.92563583,11.54242128,9.917096642,9.00604714,8.729649642,8.962784663,9.306738785,9.334409103,8.934468387,8.165780178,7.091053179,5.889098726,4.858350429,4.203921651,3.86882891,3.635528673,3.376909018,3.10947714,2.877268705,2.698963307,2.569277672,2.470011559,2.396770699,2.360584833,2.377440249,2.473434918,2.648185866,2.842849298,3.004924909,3.159849794,3.387078076,3.727159606,4.127380738,4.52480143,5.046930697,6.444866838,10.22720573,16.34136734,21.1576525,21.33484273,17.83906184,13.85081386,11.30353795
health,5348.404474,4603.507612,3379.950543,2270.157594,1619.099206,1452.688692,1643.95016,2005.59391,2290.804919,2293.863064,2015.186153,1651.643132,1408.04779,1310.877305,1223.854752,1051.664284,838.3075369,668.5557475,564.0526835,487.4273759,405.4797942,324.2102154,269.5276587,250.6458632,249.3259332,241.2098189,219.5242186,194.0841584,172.8959408,154.7104972,136.0435008,117.8154492,105.8634029,104.3615673,109.7243471,113.022294,107.9283035,96.01794295,83.37694311,72.7465161,62.67356235,52.56444357,43.63895596,36.29002809,29.67006113,23.32123632,17.80502634,13.87324361,11.61879639,10.46159139,9.667951164,8.800910258,7.84739658,7.001268309,6.358438072,5.880456591,5.519274556,5.26371492,5.108640736,5.027643126,5.003526055,5.032102086,5.183606511,6.142422213,9.462012213,15.13390187,19.50414914,19.22899618,15.31426133,10.96159544,8.067991115
health,9716.537594,7449.364283,5722.50674,4381.944928,3418.748258,2888.397422,2731.302956,2716.236075,2735.095195,2961.940095,3461.468253,3871.452611,3754.764922,3101.635395,2269.145538,1582.51681,1145.788129,910.2513275,806.3701455,786.8402157,787.6539339,745.6589775,654.085282,546.4713546,451.2634257,380.1017534,333.7526614,307.0060471,289.2490115,270.3497833,251.8637294,243.6563919,248.10718,256.5073875,257.2591733,244.5704959,222.8139224,200.3113881,180.7116051,162.0924255,141.5702543,118.7869931,95.50591627,74.22899075,57.16791798,45.02272506,36.72587722,30.66400611,25.68954714,21.1987272,17.05300848,13.56020906,11.18318051,10.03148474,9.662105887,9.442562231,8.985207883,8.240317912,7.374778876,6.694494731,6.505076588,6.796198197,7.268995375,8.328075954,11.68346529,17.52471757,21.98587077,21.4801131,17.15052267,12.45635362,9.367030083
disorder,250.1826948,227.6611224,227.1691325,228.9606089,229.5332318,229.4019583,220.3570283,208.3876221,223.495439,278.8870852,337.4059025,349.0133102,310.5915819,258.757162,219.5736019,193.7105595,180.4843864,188.3171904,214.6135097,235.7312259,229.6442023,198.0185845,161.7068242,139.8602514,134.6583503,135.5470788,131.7411693,119.302656,102.4446161,87.59154098,76.32772685,65.74680272,53.87411562,42.42722338,33.99472713,28.54876261,24.08692734,19.45461635,15.13841152,11.95345795,10.01401997,8.842861993,7.877226835,6.836014146,5.79025831,4.926752886,4.311571286,3.890141352,3.612508583,3.475002653,3.494745359,3.692982064,4.090055667,4.707522903,5.484952548,6.1888753,6.572241332,6.630750893,6.580369512,6.649878002,6.996267213,7.685143252,8.625431639,9.6393532,10.64783336,11.66851798,12.65920715,13.53263409,14.27220752,14.90843515,15.44999974
health,669.3490833,472.8133183,366.8482208,338.5893575,381.907377,461.7486572,520.7326422,528.3093152,485.6684993,420.5257249,383.6016616,400.4541513,431.6497022,421.4185638,369.8192092,317.1925445,282.1310869,258.0369185,246.2514859,249.1516107,256.9423634,263.5218395,267.3637178,262.2797166,242.4679542,208.5793389,167.7339268,128.8332837,97.15681418,73.37088236,55.95803106,43.33901774,34.42426423,28.07678167,22.9150331,18.16388601,14.17678502,11.69309912,10.76374831,10.52888766,10.02185644,9.010725278,7.899883149,7.058382554,6.526705896,6.167657926,5.85213726,5.531206037,5.211104076,4.933517181,4.757109879,4.710281784,4.802886401,5.062512549,5.470131535,5.925519507,6.398342221,6.960865832,7.558403805,8.012984017,8.262780362,8.356035865,8.354947756,8.378628177,8.604848872,9.214712827,10.32895029,11.82328787,13.24155889,14.10737371,14.31649518
health,508.1546637,564.9325337,615.5341812,625.7468659,617.4305357,602.1210466,589.4311608,594.5951045,605.9660566,601.8177617,574.5997161,533.4043471,495.0104325,464.1947738,432.9696386,399.2815521,366.9913003,334.159773,297.5739228,258.8225868,220.9473684,186.9484157,158.9534067,136.1909769,116.0996441,97.162952,79.85125032,65.54768388,54.83552339,47.02323903,40.83108657,35.00277165,28.99573223,23.187981,18.16599353,14.19954434,11.34656346,9.55698343,8.608456991,8.133496107,7.769092673,7.299844834,6.679445293,5.984327714,5.335050313,4.758700027,4.202600481,3.68776361,3.302860034,3.085453336,3.022401037,3.114931036,3.360874136,3.746740419,4.295610703,5.015961048,5.771868492,6.294191845,6.417448269,6.271456816,6.167169084,6.322299852,6.755397297,7.422440393,8.308078001,9.321631413,10.24670739,10.90116367,11.30914411,11.68249244,12.17627878
health,937.4324427,950.536173,892.7602809,818.1503891,865.8993734,1067.803792,1326.289602,1558.863893,1705.103209,1694.806787,1541.974597,1357.266511,1231.381295,1157.790782,1075.122016,966.137853,879.8291938,847.7070678,833.7906984,793.682149,721.3328998,628.2871943,528.6659478,438.9656141,368.478258,312.597862,260.3597015,208.6098247,162.4130864,124.7912439,94.82051258,71.68040157,54.77573208,42.6461561,33.91068108,27.85184104,23.73784203,20.69232784,18.12441543,15.80296056,13.7246821,11.90738344,10.30484816,8.925852095,7.821744033,6.986373146,6.343342437,5.802444101,5.357886133,5.067605872,4.966931993,5.074869732,5.401314079,5.903799559,6.510227244,7.171881062,7.852609222,8.538130427,9.307644538,10.23560428,11.15308487,11.77938227,12.07898128,12.27992015,12.67912426,13.45874234,14.5028147,15.57593661,16.66640268,17.83229414,18.96147854
health,1386.848181,1352.396773,1333.011826,1366.891195,1451.442579,1521.565832,1549.253329,1561.956878,1564.89961,1533.479271,1471.041607,1414.965173,1381.997447,1350.068356,1289.400877,1189.502022,1058.747385,910.5923535,761.6580539,629.2404069,518.6121454,423.4373432,338.382821,263.4844728,200.3761601,149.2544315,109.3807771,80.58783011,62.57729955,53.07422073,48.21927739,44.7535617,40.98038162,36.20179071,30.45062039,24.41605264,18.95375418,14.68469043,11.83796923,10.18987226,9.205316816,8.391985962,7.561095559,6.756155625,5.989769419,5.184610463,4.37754183,3.757730824,3.442137799,3.362136968,3.399171309,3.543136155,3.858431203,4.370397173,5.032508525,5.767885648,6.525754884,7.250282855,7.804797059,8.060770064,8.151682294,8.434079429,9.068885013,9.893459449,10.70063413,11.42301265,12.15454311,13.03425329,14.056702,15.07889908,15.93804605
health,1169.233292,1205.302497,1270.5156,1367.4342,1451.488218,1519.505227,1570.872267,1565.06391,1499.715447,1411.930783,1319.736991,1221.133509,1121.208799,1035.053184,973.1741997,927.6185769,873.4267458,792.3352579,689.6763428,582.3069661,481.8300857,392.6595427,316.7047768,254.8900978,206.7184781,170.3781487,143.006034,122.5177111,108.0159734,97.5555326,88.97077621,82.10737613,77.17330606,72.62640157,66.53093336,58.57125496,49.71544432,41.17699193,34.0504669,28.94319227,25.65294186,23.31082565,20.9327924,17.98529582,14.63547458,11.53320562,9.240603501,7.815482512,6.913002764,6.209197459,5.630174336,5.220494516,4.987331363,4.903324791,4.973816808,5.225448845,5.593663842,5.915733098,6.072361755,6.061692172,5.988082227,6.016565858,6.231986053,6.593386274,7.086422151,7.778158907,8.677345445,9.67389671,10.63120976,11.43312529,11.94330402
health,952.4657583,941.4589779,1032.095224,1130.742292,1152.039832,1123.548862,1120.247413,1139.283001,1127.009702,1089.277704,1061.940683,1038.505163,1007.866925,976.6053256,944.2785615,905.2831042,856.1966236,796.457084,728.6319259,654.8873133,577.1658859,501.4548605,433.8875843,375.9761685,326.1436404,281.0933432,237.4363288,194.4885733,154.2064132,118.8410001,89.55923942,66.46767795,48.94640446,36.15116974,27.39261617,21.89862625,18.47322944,15.89170376,13.56652361,11.50901934,9.845487681,8.543450817,7.473940536,6.581806287,5.880117369,5.343946764,4.903346543,4.499467446,4.13787702,3.884002686,3.78299466,3.832232929,3.996122297,4.211346204,4.448697947,4.742264253,5.103101556,5.461499574,5.7453725,5.964205033,6.172401011,6.396171572,6.647717373,6.968344474,7.429799383,8.124380446,9.070987697,10.12508201,11.11528442,11.95276919,12.52985869
health,2856.67513,3036.782253,3071.851413,3123.040831,3271.924884,3386.558551,3307.464986,3017.850525,2673.157925,2405.980923,2179.969072,1925.457244,1656.961277,1419.948982,1247.408045,1165.188382,1157.210995,1166.394425,1163.758157,1164.040645,1208.940944,1326.085339,1466.133592,1530.817721,1462.575105,1276.837554,1032.637305,793.3078017,594.4598762,438.1151869,319.8397671,249.2437526,235.6782391,259.2848091,274.8344489,254.035702,205.5119839,154.0154777,119.1199143,104.9690639,100.0001279,91.28473228,76.78907051,62.11072555,50.89693692,42.1998472,34.71618487,28.94682338,25.07072414,22.08912365,19.3164807,16.83057837,14.92230035,13.74503844,13.20088452,13.00583605,12.88162441,12.67473424,12.32619171,11.8242032,11.25815511,10.86184761,10.86402024,11.31623148,12.15392135,13.21111782,14.18201082,14.86054681,15.29834542,15.59902209,15.75900618
disorder,1575.973275,1535.100909,1476.087692,1373.771678,1227.647474,1049.226071,850.4448853,648.4935256,471.9282379,349.786044,290.2459804,275.6261838,273.3854852,253.0377651,209.7796663,163.4853043,129.8844572,107.122694,87.72911097,70.43968765,59.13974953,56.42022881,59.54863875,61.92355222,58.81813174,51.4440003,44.42707152,39.92103766,36.32393262,32.03585319,27.76943837,25.78151906,28.6147883,37.19932062,47.88940839,53.53322805,50.35133523,41.25949351,31.4850184,23.80862506,18.23061736,13.95361058,10.56813848,7.978062606,6.110059354,4.860325325,4.087141001,3.610895387,3.278636962,3.021905504,2.872872517,2.927454508,3.272644128,3.932531822,4.826713958,5.683646921,6.123944024,6.016150353,5.578479965,5.128310619,4.911612784,5.083710846,5.706890853,6.841107252,8.6200257,10.77825601,12.32328858,12.5316247,11.80983351,11.01336364,10.52159816
health,268.7068335,252.8926515,224.7418658,199.9934214,177.1561102,155.9481162,140.9207925,133.2018744,126.401208,114.9346458,102.2325795,94.05434982,90.15623495,86.75494494,81.64247016,74.85708638,66.64397532,56.80369189,46.35686036,38.14459998,34.34996211,33.67798878,32.75284582,30.0722256,26.63136191,23.71089356,21.37579849,19.11151002,16.93470279,14.95693661,12.96334143,11.01603466,9.540788207,8.730632994,8.512579978,8.912203255,9.847000897,10.70084136,10.66184886,9.530933245,7.872833493,6.372507612,5.299720891,4.551617017,3.952320222,3.46275851,3.181540956,3.188075877,3.47300659,3.981881141,4.602173278,5.202308488,5.794006685,6.498777331,7.291678186,7.966828084,8.370440308,8.549265247,8.660732097,8.817969181,9.087161898,9.537809814,10.18443647,11.00159719,11.99717526,13.05671831,13.91750595,14.49052234,14.92300623,15.3225752,15.68817716
health,407.1111382,293.6399791,196.3803054,147.3232755,135.0484672,130.2291079,114.897595,91.00114142,69.30372106,56.14909299,50.15508643,46.80571353,42.99375533,38.38868104,34.55735855,33.11361543,33.86492747,34.46162125,32.4768138,27.7222308,22.09580272,17.48644992,14.35092226,12.22558239,10.76894913,9.848635276,9.210578203,8.547873044,7.669643871,6.601850387,5.598520482,4.892340443,4.472576121,4.162113521,3.849847772,3.613107048,3.592712438,3.745753739,3.829134941,3.696206523,3.436653398,3.193745368,3.013598582,2.886007507,2.799310422,2.745711819,2.744391498,2.831359994,3.011648529,3.256994937,3.555772655,3.919779175,4.372818765,4.910037292,5.406458671,5.704730957,5.805887649,5.812903484,5.797048777,5.834274201,6.015153148,6.363601415,6.824509326,7.345068819,7.915623849,8.51258203,9.072172104,9.545656371,9.930140889,10.21819024,10.38328277
health,197.1721259,165.1628725,144.1458755,123.7468286,106.2750203,97.91476783,96.83600556,95.43575083,87.63633052,73.8254764,59.4474283,48.12309562,40.01207038,36.05862191,37.69115218,42.04659758,43.15901837,38.75132819,31.71180055,25.36676046,20.65053265,17.16217011,14.52621724,12.54242913,11.04557599,9.877494894,8.775273655,7.481475624,6.052152458,4.809257215,3.985269768,3.566986525,3.420152872,3.420364308,3.449910727,3.405912371,3.289323249,3.161577402,3.020471402,2.826849209,2.575016755,2.284512662,1.997434361,1.784798442,1.697307303,1.712379419,1.782330392,1.93333194,2.237856326,2.708833684,3.336419167,4.144465143,5.077452955,5.955253904,6.613092074,7.006010408,7.1814247,7.194343835,7.098635715,7.042045322,7.251576197,7.81501806,8.59311041,9.400389686,10.10175782,10.56917919,10.74237209,10.74957583,10.84062469,11.1320883,11.53649463
health,170.5144161,164.8338949,171.9147884,179.9068471,180.6449635,174.1009393,167.3837058,162.3197918,152.9831288,137.01017,117.9785878,102.6336008,97.63796682,100.6976776,101.7092483,96.12163806,87.05841816,78.35146191,73.10928897,73.35108123,78.02468067,81.90874553,78.19730686,66.05890473,52.18062111,42.62193474,37.80756329,35.38431514,33.69150757,32.93438272,34.25196998,37.19500389,39.35457046,39.01360637,36.42953616,33.00966556,30.82526008,30.61922666,30.42647238,28.3501994,24.68433726,20.61115389,16.82695256,13.56517817,10.85839107,8.658829158,6.946777413,5.744658201,5.05076732,4.867579184,5.233783354,6.046299662,6.987207094,7.804537411,8.539442124,9.373708241,10.27443474,10.98875658,11.45556415,11.8661862,12.30363417,12.74045571,13.28338982,14.07395894,15.08211143,16.20133001,17.3810749,18.56095783,19.67855802,20.74550418,21.79548406
health,301.7089016,245.1817536,178.7052292,126.3136639,93.96148885,77.04574778,70.86613649,70.20025246,69.51771448,67.64174621,65.64161311,61.8923066,54.61388774,45.38629694,37.77830542,33.88757849,33.23054261,35.45064705,41.29518739,49.56381274,56.99090748,60.80090626,59.94836679,55.86883848,51.72148102,50.203653,51.38926341,52.96732013,53.29554051,53.39639335,55.19190994,58.57506808,61.26152276,61.36462892,59.26256056,56.5502719,54.13535996,51.63817923,47.95202737,42.47598247,35.67350623,28.57623219,22.20955552,17.16346772,13.46051131,10.81197652,8.907371703,7.544075054,6.646820035,6.22989965,6.293950119,6.774372042,7.578709744,8.567923817,9.530512226,10.20127122,10.37070769,10.16591704,10.0455961,10.38716845,11.23074979,12.33160887,13.45423247,14.59427058,15.78402925,16.92330542,17.92915713,18.84999851,19.78342911,20.79423085,21.89479998
health,237.3796585,239.0082982,253.4270797,254.5366912,235.4607012,202.1052704,162.7137447,126.4193795,98.64173501,78.97621682,65.63120441,58.65157961,59.62059987,69.38131872,83.99813452,94.16294943,92.02478662,77.92773513,59.42853747,44.63991449,36.81515953,33.81154158,31.60376075,28.10193343,23.85314558,20.08992818,17.21387847,15.08999316,13.49008696,12.17199144,11.0268537,10.06280334,9.338583366,8.947689956,8.912134445,9.138065922,9.527532778,9.890855899,9.775061568,8.793927887,7.104501821,5.270611098,3.778365498,2.809052825,2.305501784,2.123693466,2.154055896,2.342536447,2.643912426,3.033611987,3.569658879,4.370341077,5.503181298,6.946909813,8.722060392,10.90974547,13.31010639,15.33882488,16.53509091,16.93450325,16.91935688,16.96436635,17.46007777,18.59115776,20.28989267,22.27965688,24.23013036,25.92451429,27.41742234,29.00113031,30.87595269
health,3396.236787,2817.246803,2343.520802,1952.230681,1569.484162,1260.834222,1144.285281,1175.025563,1184.514454,1081.417906,898.5769121,703.4552743,542.0859964,435.3760921,374.8854834,328.737295,274.4006012,215.1888004,163.1360184,124.0190594,98.36835179,84.65505139,80.12957734,82.30182934,89.17574631,96.43239163,97.4626511,89.67163518,77.39513642,66.2681114,58.1136102,52.10816578,47.62622461,44.77722029,43.42228875,42.61784447,41.6108302,40.53093013,39.27973848,36.82652187,32.45753249,26.91210198,21.61684246,17.29818466,13.81873165,10.98968137,8.907001663,7.585316384,6.819285371,6.454464748,6.476940925,6.873336865,7.637872563,8.823465191,10.38980198,12.13423572,13.76431774,14.8785891,15.18347611,14.84190631,14.39153741,14.43107314,15.32711989,16.97792039,18.93190757,20.87257211,22.83009575,24.85352704,26.83637536,28.71227762,30.54014856
disorder,73.65385169,72.12650183,78.93609059,85.41600354,87.51992751,87.38768295,86.48723028,83.42593671,77.91872362,72.03623697,68.66755566,70.34605503,76.77713432,84.85455236,93.32757791,103.1337134,112.2613621,114.5369686,106.098065,90.43825936,74.21604749,61.48538956,53.80165111,51.38451829,51.88347835,50.85058963,45.76082043,38.24816298,31.37308186,26.37468854,22.6606844,19.45795942,16.5834199,14.09889221,11.95635793,10.17072265,8.955269668,8.327208583,7.828731442,7.002849183,5.875886486,4.727764547,3.731407919,2.964767011,2.499121498,2.346154221,2.430792075,2.68357039,3.123298005,3.792211284,4.686198557,5.858859462,7.598583763,10.41868282,14.63086545,19.8261416,25.1734744,30.31043576,35.32490396,39.96329948,43.43520601,45.32377487,46.49604547,48.26923071,50.94439405,54.19106019,57.89424513,61.84327135,65.57461369,68.42865854,69.55769415
disorder,56.32176535,49.91201864,45.94901041,47.83571927,52.94414187,55.77981629,54.09208744,50.18311684,47.04427671,45.18106568,43.39906914,42.03031138,43.96870817,50.73120197,59.81242842,69.23050405,79.93447078,91.49982632,101.8573432,109.7506038,112.7348852,108.5944465,99.0020723,86.69877052,72.91018775,59.02723293,47.1741308,38.52357949,32.44382457,27.72215794,23.75385,20.27461224,16.94963187,13.64911551,10.58254482,8.0468279,6.166817599,4.851920938,3.932656342,3.27180859,2.780781664,2.415225314,2.183450079,2.10351708,2.174417526,2.412096634,2.863248946,3.609067495,4.749173245,6.300496465,8.189529387,10.44332557,13.42520955,17.93086816,24.64605395,33.35827127,43.29969999,53.84565406,63.8401278,71.18852465,74.5027109,74.6044073,73.47944773,72.53900101,72.51464039,73.44256152,74.1655812,73.17170743,69.92772184,64.79122053,58.36697188
health,26.78445542,30.63539552,30.95550245,30.47276478,33.3527515,38.60055384,40.9974197,38.26709256,32.84762535,27.94180009,24.85879596,23.63856408,24.50689247,27.56395554,31.55021437,34.60407874,35.75627629,34.72015415,31.92408888,28.7919777,26.62977089,25.27890515,23.68164172,21.54411543,19.37189523,17.37329501,15.40151292,13.51670447,12.04746533,11.22212131,10.84366903,10.43280729,9.698879211,8.651384887,7.399623922,6.095150232,4.947106661,4.142470265,3.752928463,3.701302999,3.772540431,3.745205628,3.612699992,3.590771495,3.866839411,4.487651069,5.470846183,6.864728659,8.711249007,11.18905573,14.95419767,20.86916723,29.37807553,40.53071508,53.54010841,65.75337656,73.72390342,76.40710577,76.01962496,75.56418593,76.78244573,79.72961516,83.53189119,87.68572139,92.36360726,97.41938407,101.4041724,102.988445,102.7248524,101.6787951,100.1323535
health,49.95990748,42.62430391,36.14243168,30.54346189,26.91272771,25.79616334,25.96073008,25.55710771,23.9639359,21.67762592,19.00516014,16.20314049,14.14465144,13.39527422,13.26549348,12.59466573,11.20501013,10.22464458,10.80949374,12.5551024,13.90039826,14.06674268,13.47002627,12.63041484,11.56000901,10.04098715,8.137195992,6.24818959,4.808246588,4.021124482,3.777604285,3.751857886,3.632730974,3.336319608,2.98714676,2.734290486,2.629758308,2.628079263,2.652946608,2.664673862,2.663789524,2.659568869,2.668997465,2.751697273,3.023841436,3.620934366,4.682808758,6.370567639,8.86318495,12.25765848,16.58521397,22.30673611,30.47201573,41.59778922,54.73145955,68.16415665,79.97250033,87.78502675,90.23050912,88.41992234,84.85867716,82.0911585,82.51935377,87.51845223,95.92554492,104.7144722,111.3966278,115.3649867,117.5432812,118.7462276,118.4754965
health,53.41108537,60.36992755,72.49964722,78.5055692,71.17567218,56.93799374,46.33551338,42.33677473,40.45575127,36.88384659,31.86850512,26.63658806,21.74701093,17.66683056,14.76584337,13.08594614,12.46614717,12.60896058,13.06332353,13.30038921,13.07910409,12.52515878,11.6178501,10.18743655,8.438181189,6.854076902,5.654249589,4.740592108,4.079201603,3.714908982,3.491023584,3.149969982,2.645272572,2.154951761,1.854822819,1.765850637,1.791940139,1.831095625,1.850453703,1.900268813,2.038273229,2.248006785,2.493172494,2.795414549,3.213212079,3.843425169,4.828900756,6.307391067,8.394992299,11.18131443,14.86725496,20.22968606,28.74954285,41.33697786,56.43646618,70.35053727,79.9849388,84.40377559,84.31923938,81.65883695,79.00284225,78.4650332,81.29129346,87.84587698,97.03084887,106.7789055,115.4260214,122.1136974,126.3646478,128.107402,127.8672346
health,54.64302238,47.84326892,38.1819873,29.82777446,23.64075616,19.24819333,16.83268536,16.31364119,16.90747979,17.64558867,17.57349278,16.2661449,14.52273608,13.46218702,12.90819884,11.80315345,10.02034937,8.416635881,7.400601767,6.64139455,5.868140462,5.089713921,4.346960425,3.725469652,3.353737317,3.236727629,3.216363275,3.105806054,2.826242839,2.449316426,2.126492529,1.953743915,1.912152769,1.942287442,1.995728409,2.010784246,1.953865865,1.868675344,1.831175815,1.890308466,2.044251419,2.252388115,2.47477773,2.73423245,3.13232828,3.74314778,4.574761123,5.688207138,7.314900696,9.930955612,14.0143478,19.88690985,28.49759419,41.4270962,58.45352329,75.72274119,88.00934992,92.968992,92.27121598,89.27174075,87.33557494,89.28624305,96.09297704,106.3049099,117.9272734,129.5677116,139.2709379,144.7563339,145.8517259,144.5186508,142.3430464
health,39.79653773,36.31833174,32.14548719,32.23662632,37.37264506,42.75748195,43.28356606,38.70725385,31.93607679,25.16316619,19.54385208,16.16422571,15.62553293,17.10103731,18.61260317,18.58396705,16.97785928,14.71608259,12.69894248,11.55978028,11.1896436,10.68205084,9.433434716,7.784671843,6.431636315,5.708347324,5.480673482,5.42438938,5.296419127,4.980823312,4.446285228,3.785241696,3.182061651,2.751119757,2.466037591,2.269086122,2.187283153,2.272985689,2.447308999,2.531433763,2.45700854,2.326508893,2.275523615,2.367834748,2.621936304,3.07352728,3.812819087,5.060888095,7.146496634,10.28814615,14.57810252,20.16576479,27.39023352,36.80853663,48.05016477,59.01105854,67.99052563,74.72899545,78.35320645,77.96469636,75.43551339,74.39048378,77.00138391,83.34223141,92.30015441,101.740061,109.4306865,114.9525733,119.051608,121.4237402,121.2214163
health,555.1388961,426.7608234,327.8606807,258.1151953,217.5880625,195.2177368,173.1792306,144.2295818,113.563515,87.38314658,67.71866283,54.21743027,45.51393076,39.61539046,34.95479479,31.47816364,30.39168664,32.19426485,35.47304202,38.12092623,38.93440857,38.05363089,36.24976244,34.1961807,32.25681921,30.1989348,27.61716896,24.88531112,22.88191049,21.79200584,20.77395939,18.91034376,16.24897891,13.6258762,11.63223387,10.18816649,8.942769658,7.718703024,6.614977699,5.821966231,5.376969872,5.114654393,4.876141052,4.715367275,4.81255232,5.274422226,6.110072773,7.307863905,8.996174448,11.60759028,15.7705834,22.14982847,31.43862516,44.29023414,60.60303451,78.59416916,95.91372486,111.2775528,123.7735765,131.8869407,134.7702574,134.3493373,134.7988227,139.1393094,147.0615514,156.7008444,167.244669,178.2137491,187.3202954,192.2317274,193.2031984
