patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
ch1stzi2c_1,1,week4,none,0.002875867,0.004639961,0.006423063,0.007421725,0.007707734,0.008467635,0.010790927,0.013870818,0.016556307,0.019772261,0.024255681,0.029523888,0.035757526,0.043358373,0.052521947,0.063553276,0.076818826,0.092579346,0.111101135,0.132897562,0.15883584,0.19002256,0.227470511,0.271783416,0.323509434,0.384048063,0.455355104,0.538297266,0.632309505,0.736716931,0.850657728,0.970173274,1.086346922,1.187903575,1.264145684,1.305355874,1.305170283,1.26622355,1.204608336,1.149585333,1.136664077,1.194228826,1.325626557,1.494033041,1.627895651,1.657300456,1.563141758,1.399925765,1.259354405,1.190399672,1.157319718,1.094781593,0.990628411,0.881595459,0.785886448,0.689983348,0.588216887,0.489773868,0.400386784,0.320693559,0.250924858,0.191590155,0.14326441,0.105899172,0.078480866,0.05939741,0.046932162,0.039442719,0.035321859,0.03310946,0.03173728,0.030556057,0.029179125,0.027396196,0.025148348,0.022526252,0.019874915,0.017831523,0.016863284,0.016559283,0.015768465,0.013759301,0.010939434,0.008273251,0.006373313,0.005199667,0.004316947
ch1stzi2b_1,1,week4,none,1.51E-06,1.16E-06,1.06E-06,1.18E-06,1.59E-06,2.31E-06,2.94E-06,3.19E-06,3.23E-06,3.30E-06,3.43E-06,3.73E-06,4.93E-06,8.20E-06,1.32E-05,1.74E-05,1.90E-05,1.88E-05,1.87E-05,1.93E-05,2.06E-05,2.39E-05,3.33E-05,5.27E-05,8.04E-05,0.000106995,0.0001245,0.00013993,0.000166846,0.000200936,0.000225552,0.000241867,0.000269487,0.000315242,0.000378486,0.000478128,0.000613897,0.00073686,0.00080607,0.000823612,0.000816683,0.000817981,0.0008381,0.000859258,0.000879835,0.000925468,0.000992501,0.00104887,0.001081096,0.001093132,0.001096636,0.001098708,0.001089988,0.00106434,0.001034601,0.001012732,0.000987109,0.000935699,0.000860067,0.000798251,0.000787982,0.000822489,0.00086586,0.000896171,0.000912885,0.000920225,0.000918068,0.000897876,0.000850317,0.000777269,0.00068687,0.000585494,0.000481203,0.00038717,0.000315168,0.000265141,0.000226036,0.000189126,0.000154989,0.00012754,0.000107707,9.39E-05,8.43E-05,7.79E-05,7.30E-05,6.85E-05,6.39E-05
ch1stzi2a_1,1,week4,none,6.61E-06,7.25E-06,8.02E-06,8.17E-06,7.06E-06,5.17E-06,3.46E-06,2.51E-06,2.56E-06,3.47E-06,4.62E-06,5.36E-06,5.72E-06,6.57E-06,8.83E-06,1.28E-05,1.74E-05,2.03E-05,2.05E-05,2.03E-05,2.41E-05,3.54E-05,5.47E-05,8.00E-05,0.000107179,0.000136132,0.000169686,0.000200193,0.000214194,0.000212324,0.000204847,0.000200498,0.000210419,0.000242374,0.000288757,0.000341381,0.000408528,0.00049864,0.000593061,0.000663142,0.000720897,0.000803519,0.000913054,0.001022283,0.001108364,0.001147322,0.001125987,0.001067111,0.001006427,0.000962012,0.000933836,0.000920798,0.000928098,0.000944838,0.000944728,0.000927178,0.000912304,0.000898018,0.000873178,0.000855378,0.000873494,0.0009291,0.00099819,0.001057358,0.001100222,0.001129174,0.001136243,0.001108594,0.001045921,0.000960849,0.00086605,0.000764752,0.000655134,0.000540792,0.000432854,0.000341847,0.000271255,0.000218556,0.000179444,0.000150216,0.000127616,0.000109245,9.46E-05,8.40E-05,7.65E-05,7.02E-05,6.36E-05
ch1stzi1a_1,1,week4,none,9.19E-07,1.21E-06,1.77E-06,2.47E-06,3.13E-06,3.46E-06,3.37E-06,3.11E-06,3.16E-06,4.20E-06,7.53E-06,1.44E-05,2.38E-05,3.20E-05,3.67E-05,3.89E-05,4.11E-05,4.40E-05,4.86E-05,5.58E-05,6.63E-05,8.40E-05,0.000113044,0.000150157,0.000189123,0.000237273,0.000325235,0.000497124,0.000763823,0.001088918,0.001493791,0.002104868,0.002964835,0.003821487,0.004295575,0.004296413,0.004034834,0.00372522,0.003431912,0.003096718,0.002666857,0.002193812,0.001805655,0.001601916,0.00155873,0.001556563,0.001506937,0.001409002,0.001310072,0.001244732,0.001213265,0.001199113,0.001190505,0.001187431,0.00118285,0.00116036,0.001120984,0.001084422,0.001061769,0.001054657,0.001068381,0.001090193,0.001096225,0.001093803,0.001105246,0.001129054,0.001159173,0.001216773,0.001320298,0.001440301,0.001519521,0.001520136,0.001430185,0.001258325,0.001041521,0.000827462,0.000642932,0.00049365,0.000379953,0.000298315,0.000240206,0.000198124,0.000168268,0.000146989,0.000129239,0.000111544,9.35E-05
ch2stzi2b_1,1,week4,none,3.51E-06,4.39E-06,4.94E-06,5.77E-06,7.21E-06,8.81E-06,9.46E-06,8.72E-06,7.55E-06,7.20E-06,8.48E-06,1.25E-05,2.05E-05,3.21E-05,4.38E-05,4.97E-05,4.63E-05,3.67E-05,2.75E-05,2.25E-05,2.22E-05,2.66E-05,3.73E-05,5.67E-05,8.57E-05,0.000119112,0.00014654,0.000164874,0.000181921,0.000199135,0.000207879,0.000207788,0.000213306,0.000238258,0.000291755,0.000383554,0.000498923,0.000594942,0.00064458,0.000652654,0.000642352,0.000640509,0.000655231,0.000675388,0.000701623,0.000747972,0.000808433,0.000864421,0.000909774,0.000940776,0.000950601,0.000936911,0.000910038,0.000890075,0.000883764,0.000873438,0.000840527,0.000786837,0.000735273,0.000721802,0.000760739,0.000822611,0.000873556,0.000909416,0.000936688,0.000951525,0.000945422,0.000908883,0.000837866,0.00074501,0.000649428,0.000560863,0.000481476,0.000413692,0.000360611,0.000320545,0.000286143,0.000251547,0.000218419,0.000192859,0.000176017,0.000161405,0.000143319,0.000122559,0.000102821,8.61E-05,7.19E-05
ch2stzi2a_1,1,week4,none,4.77E-06,3.55E-06,2.76E-06,2.24E-06,1.73E-06,1.27E-06,9.99E-07,1.28E-06,2.56E-06,4.59E-06,6.21E-06,6.71E-06,6.60E-06,6.51E-06,6.76E-06,8.50E-06,1.41E-05,2.42E-05,3.47E-05,4.01E-05,3.97E-05,3.92E-05,4.72E-05,6.78E-05,9.56E-05,0.000123508,0.000155855,0.000201598,0.000253574,0.000292317,0.000313866,0.000336778,0.000381902,0.000458297,0.000568984,0.000717963,0.000927435,0.00124977,0.001676609,0.002064151,0.002285617,0.00238832,0.002499516,0.002656477,0.002802987,0.002876718,0.002846645,0.002716904,0.002547139,0.002422644,0.002358415,0.002307649,0.002235709,0.002131605,0.002030621,0.002010488,0.00207376,0.002108084,0.002059948,0.002042192,0.002146001,0.002263956,0.002247729,0.002103947,0.001927789,0.001770393,0.001618466,0.001441774,0.001236583,0.00103178,0.000861174,0.000735791,0.000645143,0.000573075,0.000505752,0.000434104,0.000358505,0.000288466,0.000233496,0.000195222,0.000167895,0.00014478,0.000123365,0.000104609,8.90E-05,7.58E-05,6.42E-05
ch2stzi1a_1,1,week4,none,1.04E-06,1.23E-06,1.50E-06,2.07E-06,3.59E-06,6.48E-06,1.04E-05,1.51E-05,2.15E-05,2.98E-05,3.66E-05,3.97E-05,3.95E-05,3.63E-05,3.17E-05,2.99E-05,3.63E-05,5.15E-05,7.16E-05,9.18E-05,0.000105855,0.000112134,0.000118895,0.000138964,0.000176955,0.000228485,0.000308191,0.000461332,0.000704827,0.000998917,0.001350035,0.001854189,0.002539932,0.003214051,0.003595929,0.003618891,0.003428969,0.00317599,0.002911741,0.002602362,0.002221831,0.001823263,0.001507919,0.001343278,0.001298392,0.001279657,0.001229282,0.001151792,0.001076298,0.001019382,0.000979002,0.000949083,0.000928402,0.000920053,0.000918958,0.000912223,0.000897787,0.000884119,0.000873089,0.000865385,0.000870661,0.000884772,0.000890255,0.000889243,0.000895501,0.000909288,0.000931083,0.000979354,0.001065744,0.001164677,0.001229773,0.001229134,0.001152295,0.001006998,0.000823141,0.000641175,0.000488295,0.000371912,0.000288879,0.000231196,0.000189833,0.000159229,0.000136965,0.000120545,0.00010665,9.30E-05,7.92E-05
ch1stziv7c_1,1,week12,none,1.83E-06,1.51E-06,1.45E-06,1.57E-06,1.90E-06,2.67E-06,4.03E-06,5.62E-06,6.56E-06,6.24E-06,5.11E-06,4.20E-06,4.11E-06,4.95E-06,6.87E-06,9.68E-06,1.21E-05,1.31E-05,1.26E-05,1.21E-05,1.30E-05,1.63E-05,2.00E-05,2.15E-05,2.03E-05,1.84E-05,1.95E-05,2.71E-05,4.12E-05,5.93E-05,8.65E-05,0.000140065,0.000244562,0.000409111,0.000580224,0.000662354,0.000621604,0.000514328,0.000416382,0.000365778,0.000355033,0.000358583,0.000369653,0.000398889,0.000437559,0.000451494,0.00042588,0.0003844,0.000355724,0.000348046,0.000351849,0.00035351,0.000348351,0.00034366,0.00034828,0.000357286,0.000356635,0.000342921,0.000325109,0.000309938,0.000298497,0.000293075,0.000293228,0.000290325,0.000277449,0.000259293,0.000250645,0.000267576,0.00031476,0.000377425,0.000426087,0.000433553,0.000392977,0.000321465,0.000246101,0.000185127,0.000140967,0.000108642,8.49E-05,6.88E-05,5.91E-05,5.35E-05,4.98E-05,4.70E-05,4.47E-05,4.27E-05,4.01E-05
ch1stziv7b_1,1,week12,none,1.69E-06,2.28E-06,2.78E-06,3.93E-06,6.17E-06,8.26E-06,8.50E-06,7.00E-06,5.34E-06,4.61E-06,4.65E-06,4.74E-06,4.58E-06,4.49E-06,4.73E-06,5.20E-06,5.73E-06,6.19E-06,6.24E-06,5.79E-06,5.80E-06,8.15E-06,1.37E-05,2.04E-05,2.58E-05,2.94E-05,3.26E-05,3.78E-05,4.62E-05,5.67E-05,6.91E-05,9.07E-05,0.000144309,0.000252908,0.00039189,0.000489567,0.000507856,0.000473549,0.000428187,0.000393938,0.000373162,0.000363563,0.000374939,0.000409819,0.00043552,0.000416939,0.000363109,0.000314809,0.00029908,0.000306839,0.000314591,0.000315479,0.000316858,0.000320064,0.000319581,0.000314899,0.000310573,0.000308767,0.000308762,0.00030858,0.000304283,0.000293349,0.000278139,0.000262971,0.000251346,0.000249093,0.000267007,0.000315872,0.000392299,0.00047012,0.000514877,0.000507829,0.000453924,0.000373833,0.000290748,0.00021873,0.000161186,0.000117711,8.80E-05,7.10E-05,6.29E-05,5.86E-05,5.44E-05,4.96E-05,4.53E-05,4.20E-05,3.89E-05
ch1stziv7a_1,1,week12,none,2.43E-06,2.57E-06,2.46E-06,2.01E-06,1.43E-06,1.05E-06,9.74E-07,1.09E-06,1.19E-06,1.13E-06,1.10E-06,1.61E-06,2.94E-06,4.74E-06,6.43E-06,7.86E-06,8.92E-06,9.41E-06,9.96E-06,1.15E-05,1.37E-05,1.58E-05,1.81E-05,2.12E-05,2.52E-05,3.12E-05,4.16E-05,5.75E-05,7.54E-05,8.96E-05,0.000105634,0.000150312,0.00024912,0.000382673,0.000494582,0.000546267,0.000537435,0.000490139,0.000428262,0.000367013,0.000323181,0.000324267,0.000387858,0.000483931,0.000545608,0.000533767,0.000469264,0.000407926,0.000394465,0.000424518,0.00045336,0.00044949,0.000420575,0.00038653,0.000354695,0.000324738,0.000298792,0.000280623,0.000271273,0.000268663,0.000271166,0.00027792,0.000285607,0.00029244,0.00029947,0.000304886,0.000310645,0.000331667,0.000384059,0.000465992,0.000550692,0.000596664,0.000575925,0.000496318,0.000390943,0.000289966,0.000207882,0.000148484,0.000110283,8.80E-05,7.47E-05,6.55E-05,5.86E-05,5.34E-05,4.92E-05,4.55E-05,4.17E-05
ch1stziv6c_1,1,week12,none,1.74E-06,1.34E-06,1.58E-06,2.82E-06,5.09E-06,7.52E-06,8.80E-06,9.00E-06,9.55E-06,1.10E-05,1.25E-05,1.32E-05,1.28E-05,1.24E-05,1.46E-05,2.05E-05,2.70E-05,3.00E-05,3.07E-05,3.43E-05,4.56E-05,6.75E-05,9.72E-05,0.000125932,0.000154192,0.000195414,0.000256885,0.000351979,0.00055034,0.000899661,0.001258128,0.001401498,0.001284509,0.001052996,0.000880189,0.000847845,0.000910032,0.000975439,0.00104401,0.001174292,0.001318787,0.001350928,0.001244064,0.001090718,0.00097937,0.00092592,0.00089913,0.000870504,0.000839739,0.000828704,0.000854832,0.000913369,0.000984167,0.001046007,0.001094982,0.001143182,0.001190819,0.001225673,0.00124108,0.001237025,0.001216121,0.001184188,0.001149785,0.001123398,0.00111136,0.001118167,0.001152456,0.00121077,0.001274877,0.001321128,0.001315768,0.001229907,0.001070872,0.000884174,0.000717902,0.000589322,0.000487514,0.000399796,0.000326284,0.000271443,0.00023381,0.000207374,0.000186377,0.000166978,0.000147105,0.000126156,0.000104786
ch1stziv6b_1,1,week12,none,5.83E-06,7.16E-06,7.31E-06,7.01E-06,6.54E-06,6.11E-06,6.33E-06,7.44E-06,8.74E-06,8.94E-06,7.70E-06,6.43E-06,7.90E-06,1.52E-05,2.79E-05,3.97E-05,4.40E-05,4.20E-05,4.08E-05,4.74E-05,6.62E-05,9.93E-05,0.000141154,0.000182111,0.000225978,0.000283023,0.00034304,0.000395337,0.000475436,0.000632138,0.000837057,0.001002576,0.001080504,0.001072799,0.000993432,0.000874711,0.000771659,0.000739479,0.00082406,0.001022071,0.001215909,0.001260495,0.001159199,0.001047683,0.001031013,0.00110315,0.001194418,0.001261744,0.001299285,0.001290251,0.001222306,0.001125078,0.001049207,0.001021449,0.001035612,0.001076726,0.001132507,0.001187166,0.001225431,0.001246097,0.001257124,0.00125663,0.001236546,0.001197371,0.001151848,0.00112231,0.001127224,0.001162837,0.001201811,0.001216173,0.001195771,0.00113894,0.001042714,0.000913864,0.000774715,0.000648284,0.000543416,0.000457077,0.000384531,0.000323408,0.000273562,0.000234969,0.000204874,0.000179281,0.000156085,0.000134322,0.000112378
ch1stziv6a_1,1,week12,none,9.79E-06,1.07E-05,9.64E-06,7.29E-06,4.93E-06,3.55E-06,3.46E-06,4.62E-06,6.93E-06,1.13E-05,2.10E-05,4.16E-05,7.67E-05,0.000118317,0.000145697,0.00014544,0.000124281,9.81E-05,7.98E-05,7.59E-05,8.78E-05,0.000108729,0.000126314,0.000138463,0.000155804,0.000178913,0.000198305,0.000228205,0.000334325,0.000591643,0.000957171,0.001265428,0.001406085,0.001393154,0.001289112,0.001156243,0.001026877,0.000905601,0.000832124,0.000868452,0.000983538,0.001059509,0.001039659,0.000970486,0.000914946,0.000894174,0.000898186,0.000927321,0.0009905,0.001053133,0.001060015,0.001017602,0.000986439,0.001001767,0.001041317,0.001060494,0.001042796,0.001009711,0.000982792,0.000969584,0.000978618,0.001008446,0.001035411,0.00103948,0.001030381,0.001032045,0.001060595,0.001126837,0.00123418,0.001360186,0.001458413,0.001481675,0.001401741,0.001228371,0.001010451,0.000803473,0.000635038,0.000504451,0.00040397,0.000328276,0.000271776,0.000228543,0.000194193,0.000165873,0.000141263,0.000118597,9.70E-05
ch1stziv5c_1,1,week12,none,3.66E-06,4.09E-06,3.52E-06,2.48E-06,1.85E-06,2.43E-06,4.45E-06,7.15E-06,9.63E-06,1.21E-05,1.51E-05,1.87E-05,2.14E-05,2.27E-05,2.55E-05,3.04E-05,3.40E-05,3.41E-05,3.40E-05,3.56E-05,3.78E-05,4.05E-05,4.57E-05,5.46E-05,6.66E-05,8.18E-05,0.000103332,0.000139977,0.000218154,0.000393425,0.000694095,0.001045597,0.00133824,0.001501154,0.001483055,0.001285827,0.00100127,0.000756529,0.000635089,0.000638035,0.000700213,0.00074724,0.000740345,0.000684848,0.000614435,0.000568896,0.000567642,0.000594759,0.000622428,0.000640044,0.000653175,0.000670726,0.000698686,0.000735941,0.000769275,0.000778216,0.000760117,0.000742351,0.000744265,0.000748773,0.000732592,0.000701449,0.000675995,0.000661281,0.000650644,0.0006436,0.000645091,0.000652436,0.000651335,0.000626261,0.000573496,0.000502818,0.00042753,0.000358077,0.000301536,0.000258769,0.000224026,0.00019163,0.000160534,0.000132091,0.00010736,8.67E-05,7.01E-05,5.72E-05,4.73E-05,3.95E-05,3.30E-05
ch1stziv5b_1,1,week12,none,8.30E-07,1.25E-06,2.28E-06,4.00E-06,6.07E-06,7.84E-06,8.76E-06,8.53E-06,7.36E-06,6.08E-06,5.87E-06,7.61E-06,1.11E-05,1.46E-05,1.68E-05,1.87E-05,2.34E-05,3.11E-05,3.86E-05,4.18E-05,4.06E-05,4.13E-05,5.05E-05,6.93E-05,9.66E-05,0.000131409,0.000169521,0.000212339,0.000288317,0.00047233,0.000821188,0.00125001,0.001584219,0.001716271,0.001641,0.001437388,0.001209928,0.001014408,0.00087335,0.000813332,0.000845045,0.000918939,0.000943552,0.000879731,0.000772112,0.000684463,0.000647719,0.0006556,0.00068375,0.000715392,0.000745125,0.000761337,0.00075204,0.000726032,0.000702112,0.000691573,0.000698076,0.000710823,0.000709282,0.000690227,0.000670402,0.000661645,0.000659955,0.000657148,0.000654609,0.000659413,0.000670614,0.000676805,0.000665706,0.000632122,0.000578441,0.000510804,0.000436891,0.000365798,0.000304845,0.000255256,0.000213576,0.000176611,0.000143507,0.000115224,9.29E-05,7.62E-05,6.34E-05,5.30E-05,4.42E-05,3.69E-05,3.06E-05
ch1stziv5a_1,1,week12,none,3.00E-06,5.58E-06,1.03E-05,1.54E-05,1.90E-05,2.10E-05,2.17E-05,2.14E-05,2.20E-05,2.49E-05,3.04E-05,3.71E-05,4.19E-05,4.27E-05,4.25E-05,4.58E-05,5.82E-05,8.57E-05,0.000121544,0.000147811,0.00015936,0.000164185,0.000164938,0.00016184,0.000163902,0.000182545,0.000227143,0.000308603,0.000413258,0.000497874,0.000558109,0.000664299,0.000886109,0.00120126,0.00151584,0.001723966,0.001746138,0.001597958,0.001385387,0.001200468,0.001075294,0.001010966,0.000992184,0.00099213,0.000992342,0.000988075,0.000970985,0.000929544,0.00086746,0.000809618,0.000784203,0.000788017,0.000784263,0.000749138,0.000698208,0.000664702,0.000665514,0.000685619,0.000700607,0.000699939,0.000681007,0.000650631,0.000626913,0.000619512,0.000626216,0.0006498,0.000692148,0.00074139,0.000778833,0.000787883,0.000755978,0.000680712,0.000576613,0.000467775,0.000372438,0.000296573,0.000238508,0.000194815,0.000162,0.000136408,0.000114946,9.61E-05,7.97E-05,6.61E-05,5.54E-05,4.66E-05,3.89E-05
ch1stziv4c_1,1,week12,none,1.71E-06,1.42E-06,1.19E-06,1.29E-06,1.66E-06,2.15E-06,2.62E-06,2.89E-06,2.79E-06,2.51E-06,2.57E-06,3.44E-06,5.19E-06,7.24E-06,8.86E-06,9.94E-06,1.07E-05,1.13E-05,1.23E-05,1.39E-05,1.55E-05,1.62E-05,1.70E-05,2.10E-05,3.25E-05,5.50E-05,8.47E-05,0.000112089,0.000136069,0.00016389,0.000195047,0.000220677,0.000238635,0.000257462,0.000288434,0.000344427,0.000442464,0.000595783,0.000777376,0.00090912,0.000934874,0.000877543,0.000796343,0.000723628,0.000658749,0.000593505,0.000533684,0.000498883,0.000501099,0.000525275,0.000537087,0.000522016,0.000500979,0.000494573,0.000498042,0.000500238,0.000498566,0.000490423,0.000474482,0.000459148,0.00045132,0.000445622,0.000434809,0.000417984,0.000399865,0.000388021,0.000386548,0.000396777,0.000423527,0.000471629,0.0005369,0.000602013,0.000642088,0.000641377,0.00060257,0.000534492,0.000443239,0.000341535,0.000249238,0.000179539,0.000133096,0.000103991,8.62E-05,7.53E-05,6.81E-05,6.18E-05,5.48E-05
ch1stziv4b_1,1,week12,none,2.28E-06,1.66E-06,1.94E-06,2.95E-06,3.96E-06,4.48E-06,4.44E-06,4.15E-06,4.40E-06,5.68E-06,7.28E-06,7.75E-06,6.67E-06,5.07E-06,3.99E-06,3.97E-06,5.38E-06,7.75E-06,9.70E-06,1.11E-05,1.39E-05,1.88E-05,2.54E-05,3.54E-05,5.10E-05,6.97E-05,8.49E-05,9.42E-05,0.000105685,0.000130989,0.000169204,0.00021019,0.000252328,0.000305754,0.000384256,0.000495242,0.000635463,0.000784927,0.000894,0.000910676,0.000836146,0.000726793,0.000635044,0.000573924,0.000536668,0.000516566,0.000510895,0.000522076,0.00054432,0.000559675,0.000561739,0.000562553,0.000568624,0.000568335,0.000549018,0.000513568,0.000475954,0.000447203,0.000429133,0.000414802,0.000395825,0.000373818,0.000358156,0.000352453,0.000352195,0.000352248,0.000352027,0.000356608,0.000374402,0.000414567,0.00048096,0.000562014,0.000629124,0.000652893,0.000623366,0.000550211,0.000449731,0.000341161,0.000244289,0.000171134,0.00012315,9.54E-05,8.09E-05,7.26E-05,6.57E-05,5.86E-05,5.14E-05
ch1stziv4a_1,1,week12,none,1.03E-06,1.02E-06,9.91E-07,1.09E-06,1.50E-06,2.26E-06,3.23E-06,4.37E-06,5.51E-06,6.13E-06,5.89E-06,5.48E-06,6.15E-06,8.00E-06,9.80E-06,1.10E-05,1.28E-05,1.68E-05,2.15E-05,2.41E-05,2.59E-05,3.15E-05,4.35E-05,5.89E-05,7.29E-05,8.51E-05,0.00010377,0.000135454,0.000171257,0.000193475,0.000197766,0.000198466,0.000213624,0.000254898,0.000322657,0.000395598,0.000460077,0.000558742,0.000748841,0.000999903,0.00119633,0.001256155,0.001189741,0.001044764,0.000861181,0.000682496,0.000550723,0.000478917,0.000450222,0.000438667,0.0004246,0.000406697,0.000402863,0.000427282,0.000467055,0.000490706,0.000480004,0.000444505,0.000404747,0.000371739,0.000346351,0.000330111,0.000327607,0.000338225,0.000352526,0.000362787,0.000371216,0.000380256,0.000385447,0.000384682,0.000382673,0.000386307,0.000403549,0.000440643,0.00048869,0.000515549,0.000489324,0.000411352,0.00031276,0.000224539,0.000160236,0.000118533,9.22E-05,7.49E-05,6.29E-05,5.42E-05,4.72E-05
ch1stziv3c_1,1,week12,none,1.31E-06,1.80E-06,2.22E-06,2.52E-06,2.68E-06,2.55E-06,2.24E-06,2.20E-06,2.49E-06,2.70E-06,2.63E-06,2.62E-06,3.01E-06,3.86E-06,5.40E-06,8.75E-06,1.61E-05,2.87E-05,4.32E-05,5.36E-05,5.76E-05,6.17E-05,7.50E-05,9.61E-05,0.000116763,0.000137293,0.000168796,0.000216459,0.000271136,0.000320846,0.000364209,0.000408864,0.000451236,0.000475497,0.00048006,0.000477659,0.000471788,0.000461589,0.000460885,0.000492282,0.000573196,0.000699738,0.000827622,0.000903798,0.000929987,0.000950621,0.000984684,0.001011918,0.001023202,0.001049533,0.001124521,0.001229616,0.001300703,0.001308356,0.001295805,0.001312349,0.001366057,0.001437767,0.00149118,0.001509541,0.001528855,0.001585404,0.001657486,0.001698023,0.001700568,0.001702424,0.001727236,0.001751485,0.001736577,0.001667776,0.001549013,0.001394794,0.001233235,0.001086374,0.000954786,0.000833073,0.000723594,0.000629736,0.000549187,0.000477155,0.000411837,0.000355842,0.000311716,0.000276066,0.000241,0.000201628,0.000159493
ch1stziv3b_1,1,week12,none,1.04E-06,1.05E-06,1.15E-06,1.55E-06,2.45E-06,3.53E-06,4.24E-06,4.47E-06,4.50E-06,4.67E-06,5.12E-06,5.91E-06,7.39E-06,1.03E-05,1.42E-05,1.69E-05,1.73E-05,1.67E-05,1.64E-05,1.69E-05,1.89E-05,2.52E-05,4.02E-05,6.52E-05,9.62E-05,0.000131112,0.000174825,0.000237921,0.000323316,0.000408835,0.000460484,0.000465972,0.000438137,0.000390808,0.000333238,0.00028299,0.000264695,0.000289647,0.000342388,0.000399302,0.000459982,0.000541302,0.000629068,0.00068448,0.000720078,0.000787334,0.00088497,0.000969373,0.001031316,0.001092414,0.001153505,0.001190684,0.001201488,0.001219201,0.001262747,0.001300368,0.001297751,0.001272817,0.001267919,0.001321182,0.001470988,0.001714564,0.001974183,0.002160419,0.002242436,0.002240165,0.002186283,0.002095872,0.001962542,0.001786134,0.001588839,0.001397674,0.001229627,0.001089691,0.000965893,0.000841385,0.000715742,0.000602053,0.000509086,0.000435114,0.000375457,0.000326698,0.000285223,0.000248755,0.000216291,0.000185213,0.000152384
ch1stziv3a_1,1,week12,none,2.59E-06,3.02E-06,3.23E-06,3.18E-06,3.65E-06,5.27E-06,7.58E-06,9.11E-06,8.80E-06,7.40E-06,7.16E-06,9.29E-06,1.23E-05,1.40E-05,1.47E-05,1.63E-05,1.92E-05,2.28E-05,2.72E-05,3.31E-05,3.95E-05,4.53E-05,5.37E-05,6.96E-05,9.05E-05,0.000108665,0.000124149,0.000149457,0.00019736,0.000260815,0.000316496,0.000354038,0.000376057,0.000376888,0.000351996,0.00031875,0.000318808,0.000392237,0.000524028,0.000636487,0.000681981,0.000708514,0.000777706,0.000872962,0.000955871,0.00104211,0.001152167,0.0012421,0.001255089,0.001207516,0.001171636,0.001187668,0.001230783,0.001267105,0.001300229,0.001348981,0.001405089,0.001439062,0.001442325,0.001440163,0.001465604,0.001525891,0.001605014,0.001694405,0.001787127,0.001861984,0.001905967,0.001923713,0.001902497,0.001806,0.001628823,0.001420142,0.001236533,0.001098874,0.000993952,0.000897964,0.000796933,0.000692313,0.000592447,0.0005033,0.000427917,0.00036796,0.000321667,0.000283271,0.000246556,0.000208673,0.000170075
ch1stziv2b_1,1,week12,none,2.98E-06,2.67E-06,2.93E-06,4.01E-06,5.77E-06,7.66E-06,9.07E-06,9.73E-06,9.51E-06,8.26E-06,6.73E-06,6.98E-06,1.07E-05,1.71E-05,2.38E-05,3.01E-05,3.82E-05,4.85E-05,5.73E-05,6.46E-05,7.86E-05,0.000102094,0.000121826,0.000125728,0.000130734,0.000172811,0.000262915,0.000377018,0.000488818,0.000596647,0.000752999,0.001051743,0.00152148,0.002069336,0.002571495,0.002943543,0.003099211,0.002951484,0.002550372,0.002110484,0.001824728,0.001733889,0.001758784,0.001798854,0.001810001,0.001795962,0.001774499,0.001762767,0.001747133,0.001683307,0.001560121,0.001422011,0.001318002,0.001264964,0.001257646,0.001286907,0.001327622,0.001340443,0.001311797,0.001261233,0.00120813,0.001165321,0.001149901,0.001160035,0.001176822,0.001209907,0.001290443,0.001419971,0.001555472,0.001640174,0.001636814,0.001535737,0.001352637,0.001124485,0.000895422,0.000698492,0.000548054,0.000441293,0.000364305,0.00030339,0.000253092,0.000213822,0.000185147,0.000163633,0.000145359,0.000127631,0.000108899
